,Board,Post ID,Subject,Comment,Image URL
10,/pol/,252179132,,"Reminder that fever, coughing, and shortness of breath aren&#039;t the main symptoms anymore. Reminder that lack of taste and smell are the new symptoms.",http://i.4cdn.org/pol/1586159279463.webm
11,/pol/,252179138,,Deus ex was trying to tell us something,
12,/pol/,252179151,,Lets do some research here. GET LABS!!!,
13,/pol/,252179188,,"<a href=""#p252178889"" class=""quotelink"">&gt;&gt;252178889</a><br><span class=""quote"">&gt;frame 6</span><br>Nice",
14,/pol/,252179189,,"<a href=""#p252174500"" class=""quotelink"">&gt;&gt;252174500</a><br>Qthat would cause the virus to die our almost immediate from killig people faster than it can spread",
15,/pol/,252175446,How do we justify the Nazis razing Warsaw to the ground?,"Is this where the LARP ends, meine Kameraden? <br><br><span class=""quote"">&gt;Even before the uprising, the Germans knew that, within a few months, Warsaw would fall into Allied hands. Despite that, they dedicated an unprecedented effort to destroying the city. Their decision tied up considerable resources which could have been used at the Eastern Front and at the newly-opened Western Front following the Normandy landings. The Germans destroyed 80–90% of Warsaw&#039;s buildings and deliberately demolished, burned, or stole an immense part of its cultural heritage.</span><br><br>https://en.wikipedia.org/wiki/Destruction_of_Warsaw",http://i.4cdn.org/pol/1586156299268.jpg
16,/pol/,252179086,,"<a href=""#p252178954"" class=""quotelink"">&gt;&gt;252178954</a><br><span class=""quote"">&gt;xd heheh cuck heheheh xd lol cuck!!!1 cuck faggot xdddd</span><br><br>Just leave, the adults are talking.",
17,/pol/,252179103,,"<a href=""#p252178954"" class=""quotelink"">&gt;&gt;252178954</a><br>mutt&#039;s law",
18,/pol/,252179129,,"<a href=""#p252178954"" class=""quotelink"">&gt;&gt;252178954</a><br>do you not understand the concept of perspective?",
19,/pol/,252179145,,"<a href=""#p252178954"" class=""quotelink"">&gt;&gt;252178954</a><br>Och well we have diese city here franz, they&#039;ve chimped out massively fucking all our organized retreat and defense plans for the 100th time, i guess we just leave it for the soviets with all of its industries and supplies still around. NOT",
20,/pol/,252179187,,"<a href=""#p252179003"" class=""quotelink"">&gt;&gt;252179003</a><br>raped to death by a pack of niggers, unfortunately.",http://i.4cdn.org/pol/1586159328063.png
21,/pol/,252169540,,"IDIOTS<br><br>Three days of darkness arent to be taken literally. It&#039;s a parable for pointing out our lack of connection with our Spirit.<br><br>Same shit with buying and the mark of the beast. It&#039;s related to energy transfer with the demons, not fucking money.<br><br>kys retards",http://i.4cdn.org/pol/1586152044373.jpg
22,/pol/,252176193,,testtr,
23,/pol/,252178018,,"<a href=""#p252169540"" class=""quotelink"">&gt;&gt;252169540</a><br>So like did you talk to God and he clarified the correct interpretation of the Bible for you?",
24,/pol/,252179077,,"<a href=""#p252169540"" class=""quotelink"">&gt;&gt;252169540</a><br>Big if true",
25,/pol/,252179127,,"<a href=""#p252169540"" class=""quotelink"">&gt;&gt;252169540</a><br><span class=""quote"">&gt;Three days</span>",
26,/pol/,252179185,,"<a href=""#p252169540"" class=""quotelink"">&gt;&gt;252169540</a><br>Why do you do this?<br>Don&#039;t you have anything better to do?<br>The new doom game is pretty sweet, why not try it?",
27,/pol/,252167610,,"Why the fuck are people allowed to have cats as pets? Up until a month ago, a tauny frogmouth owl lived around my yard and the neighbours yard. One night I heard this giant screech from a cat and have never heard the fucking owl again, meaning the cat pretty much certainly killed it. I want to kill the fucking cat if I ever see it outside of its fuckhead owners house again.",http://i.4cdn.org/pol/1586150776011.png
28,/pol/,252178848,,"<a href=""#p252178746"" class=""quotelink"">&gt;&gt;252178746</a><br>shooting them but drowning? Sounds like a waste of time",
29,/pol/,252179043,,"<a href=""#p252178453"" class=""quotelink"">&gt;&gt;252178453</a><br>bullshit, farmers want cats, they usually have a bunch of them. its hunters who hate cats, because they scare rabbits and even deer away so they have less to shoot.<br><br>well maybe austrialia is different.",
30,/pol/,252179052,,"<a href=""#p252178848"" class=""quotelink"">&gt;&gt;252178848</a><br><span class=""quote"">&gt;wasting bullets and arrows</span><br><span class=""quote"">&gt;fast and efficient and humane drowning</span><br><br>you&#039;re not white at all, white people are resourceful",http://i.4cdn.org/pol/1586159203318.png
31,/pol/,252179158,,"<a href=""#p252167610"" class=""quotelink"">&gt;&gt;252167610</a><br>if they can&#039;t handle a mere cat, they don&#039;t deserve to live. Darwin&#039;s evolution, dumbass. Only the strong survives.",
32,/pol/,252179183,,"<a href=""#p252167897"" class=""quotelink"">&gt;&gt;252167897</a><br>kill the cat for owl fren, fren",http://i.4cdn.org/pol/1586159324005.jpg
33,/pol/,252176268,,The Democratic party had four years to produce a candidate that could end the biggest upset presidential victory in the nation&#039;s history and they ended up with &quot;The Obama guy&quot; but now with severe mental health issues.<br>https://streamable.com/u6on3g,http://i.4cdn.org/pol/1586156925946.png
34,/pol/,252178389,,"<a href=""#p252178099"" class=""quotelink"">&gt;&gt;252178099</a><br>I&#039;m not opening every fucking thread on the board, phonenigger.",
35,/pol/,252178408,,This is surprisingly accurate,http://i.4cdn.org/pol/1586158642892.jpg
36,/pol/,252178561,,"<a href=""#p252176268"" class=""quotelink"">&gt;&gt;252176268</a><br><span class=""quote"">&gt; believing the United States isn’t a one party system</span>",http://i.4cdn.org/pol/1586158777232.jpg
37,/pol/,252178567,,"<a href=""#p252177690"" class=""quotelink"">&gt;&gt;252177690</a><br>That&#039;s what I&#039;ve thought for months. With the unemployment and economy numbers going through the roof (before the chinese virus of course), I figured they figured that 2020 was a wash and so they&#039;ll throw Joe Biden up to sacrifice him. Let him run, lose and then they&#039;ll throw him a big party thanking him for his service and sending him off to retirement.<br>Meanwhile, the others (Warren, Buttplug, etc.) have been greasing the wheels for 2024.",
38,/pol/,252179184,,"<a href=""#p252178561"" class=""quotelink"">&gt;&gt;252178561</a><br>It&#039;s a big club and you ain&#039;t in it",
39,/pol/,252175358,/ptg/ PRESIDENT TRUMP GENERAL - L&#039;ETAT C&#039;EST MOI EDITION,"PRESIDENT DONALD J TRUMP @POTUS<br>https://www.whitehouse.gov<br>https://www.donaldjtrump.com/<br>@realDonaldTrump @TeamTrump @TrumpWarRoom<br>https://warroom.org/<br>https://www.armyfortrump.com/<br> <br>VISIT Coronavirus.gov<br><span class=""quote"">&gt;b-but Trump hasnt done anything!</span><br>https://www.promiseskept.com/<br>https://www.magapill.com/<br>https://www.trumpwall.construction/<br> <br>ARCHIVED LINKS http://pastebin.com/ynXV6CHT<br>SCHEDULE/WH Public Pool: https://publicpool.kinja.com/<br> <br>NEW APPEARANCES<br><span class=""quote"">&gt;Pres Trump/Corona-chan Task Force News Conf 4/5/20</span><br>https://www.c-span.org/video/?470975-1/<br>https://youtu.be/XJyCc8QbWAE<br><span class=""quote"">&gt;War Room Weekly! 4/5/20</span><br>https://youtu.be/IAX4g1tXFAo<br><span class=""quote"">&gt;DefSec Esper on ThisWeekABC 4/5/20</span><br>https://youtu.be/KEuEv09Me9U<br><span class=""quote"">&gt;DefSec Esper on (((FakeNews))) 4/5/20</span><br>https://youtu.be/AVI9JdHdGoU<br><span class=""quote"">&gt;SG Adams on FoxNewsSun 4/5/20</span><br>https://youtu.be/1qdoa_V19zQ<br><span class=""quote"">&gt;SG Adams on MtP 4/5/20</span><br>https://youtu.be/QrQLRMDzftw<br><span class=""quote"">&gt;FDACommr Hahn on SunMornFutures 4/5/20</span><br>https://video.foxnews.com/v/6147232536001<br><span class=""quote"">&gt;NIAIDDir Fauci on C-SPAN Q&amp;A 4/5/20</span><br>https://www.c-span.org/video/?470853-1/<br><span class=""quote"">&gt;NIAIDDir Fauci on FtN 4/5/20</span><br>https://youtu.be/jJSfz7POzM8<br><span class=""quote"">&gt;Bannon on SunMornFutures 4/5/20</span><br>https://video.foxnews.com/v/6147243192001<br><span class=""quote"">&gt;Giuliani on SunMornFutures 4/5/20</span><br>https://youtu.be/mlqzaIDnWFQ (pt1)<br>https://youtu.be/4Z0KApWswbQ?t=975 (pt2)<br><span class=""quote"">&gt;TrumpTV Real News Insights w/Michael Knowles (Lara) 4/5/20</span><br>https://youtu.be/1aByHWTc1XU<br><span class=""quote"">&gt;Give People Hope 3/31/20</span><br>https://youtu.be/IW3bJvZANBc<br><span class=""quote"">&gt;Pres Trump/Corona-chan Task Force News Conf 4/4/20</span><br>https://www.c-span.org/video/?470970-1/<br>https://youtu.be/mntBUWX3gi0<br><span class=""quote"">&gt;American Heroes ONLINE! 4/4/20</span><br>https://youtu.be/Nar325J_iwM<br><span class=""quote"">&gt;LabSec Scalia on F&amp;F 4/4/20</span><br>https://youtu.be/4Zj_IjiBZpc<br><span class=""quote"">&gt;EnSec Brouillette on JudgeJeanine 4/4/20</span><br>https://youtu.be/M1wYG45qrbs<br><span class=""quote"">&gt;AsstHHSSec4Health Adm Giroir on JudgeJeanine 4/4/20</span><br>https://youtu.be/t3QvoyLJtQg<br> <br>OP pastebin: http://pastebin.com/nygxu29R<br>prev <a href=""/pol/thread/252167809#p252167809"" class=""quotelink"">&gt;&gt;252167809</a>",http://i.4cdn.org/pol/1586156229854.jpg
40,/pol/,252179159,,"<a href=""#p252178777"" class=""quotelink"">&gt;&gt;252178777</a><br><span class=""quote"">&gt;which is why some Dem governors are banning it</span><br>That shit will not turn out the way they want it to.",
41,/pol/,252179164,,"<a href=""#p252179034"" class=""quotelink"">&gt;&gt;252179034</a><br>most neets feel that way right up until they have a heart attack and literally no one, not one single person on the entire planet notices that anything has changed until they start to smell",
42,/pol/,252179168,,"<a href=""#p252179025"" class=""quotelink"">&gt;&gt;252179025</a><br>Space Pirate pls go<br><br><a href=""#p252179134"" class=""quotelink"">&gt;&gt;252179134</a><br>yes",
43,/pol/,252179173,,"<a href=""#p252179112"" class=""quotelink"">&gt;&gt;252179112</a><br>cigarettes",
44,/pol/,252179182,,"<a href=""#p252179112"" class=""quotelink"">&gt;&gt;252179112</a><br>that wiping is no joke. I&#039;ve heard estimates over 64 rolls a week",
45,/pol/,252179181,,"will society collapse? will there be a civil war? will there be a coup? or will nothing happen because nothing ever happens?<br>what will you do when the happening happens? what happening do you think will happen?<br>post happening plans and theories on the happening itself.<br><br>honestly i have no idea, so i&#039;ve come up with a good, all-purpose plan:<br><span class=""quote"">&gt;acquire gear</span><br><span class=""quote"">&gt;acquire skills</span><br><span class=""quote"">&gt;acquire single-track vehicle or ultralight aviation</span><br><span class=""quote"">&gt;landnav to alaska from midwestern united states</span><br><span class=""quote"">&gt;join eastern orthodox old believers commune</span>",http://i.4cdn.org/pol/1586159320177.jpg
46,/pol/,252177752,,Covid19 is biggest fake in history. Its a big game. Someone is just trying to restart economy. 80% of Covid19 deats wasnt caused by Covid19.,http://i.4cdn.org/pol/1586158074150.png
47,/pol/,252179009,,"<a href=""#p252177752"" class=""quotelink"">&gt;&gt;252177752</a><br><span class=""quote"">&gt;t. israel. sage</span>",
48,/pol/,252179010,,"<a href=""#p252178774"" class=""quotelink"">&gt;&gt;252178774</a><br>No one is saying it&#039;s not a real virus Hans. It&#039;s just a meme virus, a fucking cold virus. More die from the flu, but this bullshit is being shilled so hard.",
49,/pol/,252179039,,"<a href=""#p252178684"" class=""quotelink"">&gt;&gt;252178684</a><br>all the 1st world economies are interconnected thanks to globohomo and are currently shut down<br><br>but places like mexico, africa, sweden, etc. are up and running<br><br>The reason for the shut down is a controlled demolition.<br>They get to acquire the assets as they default, and it&#039;s in their hands what they do with them.<br><br>It&#039;s completely broken and they have to do this to keep control.<br>Otherwise panic, riots, and a new power structure that didn&#039;t leverage the population out like that would be formed. <br><br><br>On central bank digital currencies, this is their opinion on a free market<br><br><span class=""quote"">&gt;“Some of the new players are outside the financial system’s regulatory guardrails, and their new currencies could pose challenges in areas such as illicit finance, privacy, financial stability and monetary policy transmission,” she said. </span><br><br>A challenge for the government is knowing exactly what your are doing with your money so they can influence you with monetary policy.<br>They think managing it more will make things better but it makes it worse because it destroys the efficiencies of the free market",
50,/pol/,252179046,,"<a href=""#p252177752"" class=""quotelink"">&gt;&gt;252177752</a><br>its b-roll footage of a hospital to show the retards that still watch the news",
51,/pol/,252179180,,"<a href=""#p252177752"" class=""quotelink"">&gt;&gt;252177752</a><br><br>You know, the &quot;it&#039;s a conspiracy!&quot; narrative that&#039;s been shilled extremely hard on this board is really really concerned with getting people back to work and painting this as a nothingburger. The economy and all of our jobs are just part of the massive jewish nighmare that has the west in a death grip. Every single right wing poster on this board, especially from the United States should be cheering this virus on and hoping for a total economic collapse. You know why a civil war or something else which could effect real political change that you want never happens? Because at the end of the day millions of normies want to pay their credit card bills, their mortgages, their rent, they need to feed the jew. Now we see an opportunity to starve the jew until something breaks and all hell is let loose and you retards are either too afraid of the possibilities, complacent in your status as a jewish serf, or so utterly mindfucked that you cannot believe that anything which is agreed to be happening by the government and society is indeed real and not an extremely large and elaborate conspiracy.<br><br>&quot;Oh no, all these people believing in coronavirus will destroy this system and government that I despise! Better remember it&#039;s fake and get back to work for Mr. Shekelstein!!!&quot;<br><br>You&#039;re all pathetically stupid.",
52,/pol/,252177715,,"<span class=""quote"">&gt;OH MY GOD REAL IRAQI OMGOMGOMG I THINK SADDAM HUSSIEN WAS BASED TOO</span>",http://i.4cdn.org/pol/1586158042242.jpg
53,/pol/,252179067,,"<a href=""#p252178988"" class=""quotelink"">&gt;&gt;252178988</a><br>How popular is anime in the middle east, Particularly Saudi Arabia?",
54,/pol/,252179068,,"<a href=""#p252178772"" class=""quotelink"">&gt;&gt;252178772</a><br>lots, me included",http://i.4cdn.org/pol/1586159214325.png
55,/pol/,252179135,,"<a href=""#p252178988"" class=""quotelink"">&gt;&gt;252178988</a><br>Okay good luck. Maybe you should ally yourself with syria for now to destroy the turks. Maybe the greeks and cypriots will aid you in your effort",
56,/pol/,252179170,,"<a href=""#p252178310"" class=""quotelink"">&gt;&gt;252178310</a><br>looks like the final sniper boss of a videogame",
57,/pol/,252179179,,"<a href=""#p252178874"" class=""quotelink"">&gt;&gt;252178874</a><br>Really? Where are you in Iraq exactly? Are you saying there&#039;s no more civil war fighting/terrorist attacks?",
58,/pol/,252169153,Alcohol is fucking bad for you retards,"Friend of mine used to be a genius until he picked up drinking in college. We used to play video game all the time, now his brain is swiss cheese and he can&#039;t shoot for shit. Fuck alcohol.",http://i.4cdn.org/pol/1586151796997.jpg
59,/pol/,252178121,,"<a href=""#p252169153"" class=""quotelink"">&gt;&gt;252169153</a><br>it&#039;s the vice of bootlickers and boomers because it&#039;s legal. they cope by saying they only have one or two drinks a few times a week. every alcoholic i know makes this same claim.",
60,/pol/,252178281,,"<a href=""#p252169153"" class=""quotelink"">&gt;&gt;252169153</a><br><span class=""quote"">&gt;nooo not my druggerinooo</span><br>How about you judt give him a syringe and let him inject absinthe until he says goodnight.",
61,/pol/,252178357,,"<a href=""#p252169153"" class=""quotelink"">&gt;&gt;252169153</a><br>Plot twist. OP&#039;s friend is on heroin.",
62,/pol/,252178850,,"<a href=""#p252178357"" class=""quotelink"">&gt;&gt;252178357</a><br>whats wrong with that dude",http://i.4cdn.org/pol/1586159026132.jpg
63,/pol/,252179178,,This is quite possibly the worst thread I&#039;ve ever seen on /pol/. Mods please delete this abomination.,
64,/pol/,252174677,Black guy fucks Marine&#039;s wife,How often does this happen in USA?<br>https://www.youtube.com/watch?v=EpstPSqz6HE&amp;feature=emb_title,http://i.4cdn.org/pol/1586155726402.png
65,/pol/,252177787,,"What an unfortunate group of people.<br><br>Military wives cheat a lot, though. Usually with friends in their circle (sorry BBC coomers).<br><br>They usually got married too quickly so when the husband goes off for duty, there isn&#039;t much of a bond established. Hell, even if there is a bond, the women probably cheat. Don&#039;t trust women. If you marry, know what game you got involved with and always have a side bitch.",
66,/pol/,252177870,,"<a href=""#p252177678"" class=""quotelink"">&gt;&gt;252177678</a><br>Based",
67,/pol/,252177935,,"<a href=""#p252174677"" class=""quotelink"">&gt;&gt;252174677</a><br><a href=""#p252177610"" class=""quotelink"">&gt;&gt;252177610</a><br><br>blacks are based af<br><br>https://www.pornhub.com/view_video.php?viewkey=ph5d7b0512d3ef6",
68,/pol/,252178929,,"<a href=""#p252174677"" class=""quotelink"">&gt;&gt;252174677</a><br><span class=""quote"">&gt;that hat</span><br>Kek<br>Also, it happens a lot. But who cares, they deserve it. This is one of rare circumstamces where I&#039;m glad niggers fucking white women.",
69,/pol/,252179177,,"<a href=""#p252177787"" class=""quotelink"">&gt;&gt;252177787</a><br>hate to say it but this. ALWAYS have a side bitch.",http://i.4cdn.org/pol/1586159318402.jpg
70,/pol/,252171319,,Why are British people so uniquely ugly among white people? Where did it all go wrong,http://i.4cdn.org/pol/1586153214332.png
71,/pol/,252178922,,"<a href=""#p252178642"" class=""quotelink"">&gt;&gt;252178642</a><br>Nothing about your godforsaken scorched earth country interests me.",
72,/pol/,252179054,,Lies. <br>I&#039;m the best looking person on 4chan and I&#039;m British.,http://i.4cdn.org/pol/1586159205031.jpg
73,/pol/,252179073,,"<a href=""#p252178922"" class=""quotelink"">&gt;&gt;252178922</a><br><span class=""quote"">&gt;gets raped by a paki grooming gang</span>",
74,/pol/,252179105,,"<a href=""#p252179054"" class=""quotelink"">&gt;&gt;252179054</a><br>Nice fringe",
75,/pol/,252179176,,"<a href=""#p252179054"" class=""quotelink"">&gt;&gt;252179054</a><br>DESU you actually don’t look autistic",
76,/pol/,252177791,Why is the media so buttblasted about Hydroxychloriquine?,"It&#039;s literally harmless even in the doses prescribed for serious cases of Coronavirus and seems to do really well when combined with Azithromycin, Zinc and 7000mg+ of Vitamin C.",http://i.4cdn.org/pol/1586158106756.jpg
77,/pol/,252179051,,"<a href=""#p252178839"" class=""quotelink"">&gt;&gt;252178839</a><br><span class=""quote"">&gt;Because isn&#039;t the problem that the immune system goes into overdrive, the cytokine storm phenomenon, &amp; so the HCQ is good because it&#039;s an immunosuppressive?</span><br>Only when you hit the ADE affect of some strains of Coronavirus.<br><a href=""#p252178570"" class=""quotelink"">&gt;&gt;252178570</a><br><span class=""quote"">&gt;you&#039;ll never shit again</span><br>That only happens if you&#039;re not inflamed. When you are, your body will absorb the &quot;excess&quot; Vitamin C.",
78,/pol/,252179070,,"<a href=""#p252178970"" class=""quotelink"">&gt;&gt;252178970</a><br>However to be effective you need to start dosing AT FIRST SYMPTOM (FEVER)",
79,/pol/,252179098,,"<a href=""#p252177791"" class=""quotelink"">&gt;&gt;252177791</a><br>because its not better or worse than any other anecdotal shit but for some reason Trump is obsessed with this shit and nobody can figure out why",
80,/pol/,252179123,,"<a href=""#p252179051"" class=""quotelink"">&gt;&gt;252179051</a><br><a href=""#p252178970"" class=""quotelink"">&gt;&gt;252178970</a><br><span class=""quote"">&gt;Chloroquine phosphate</span>",
81,/pol/,252179175,,"<a href=""#p252177791"" class=""quotelink"">&gt;&gt;252177791</a><br>that&#039;s an insane amount of vitamin c anon. you are just wasting it.",
82,/pol/,252178948,sick burn by Allsup against Anglin when reading VPN ad on latest FTN,"<span class=""quote"">&gt;Virtual Shield VPN...at about 5 bucks a month, it only costs a dollar for every foot of height of the typical internet Weinstein defender :)</span><br>oosh<br>I don&#039;t think VS would even endorse that line. wtf is these guys problem?/",http://i.4cdn.org/pol/1586159109448.jpg
83,/pol/,252179174,,"<a href=""#p252178948"" class=""quotelink"">&gt;&gt;252178948</a><br><span class=""quote"">&gt;who and who did X </span><br><span class=""quote"">&gt;memeflaggot</span><br>saged, if this sad thread gets over 20 replies the retard memeflaggot who made this bumped it 19 times",
84,/pol/,252177877,,"wtf, did they find a cure?",http://i.4cdn.org/pol/1586158186220.jpg
85,/pol/,252178907,,"<a href=""#p252177877"" class=""quotelink"">&gt;&gt;252177877</a><br><br>One of the lab assistants working on those 2000 antibody tests leaked that initial results are showing around 60 percent positive.",
86,/pol/,252179101,,"<a href=""#p252178261"" class=""quotelink"">&gt;&gt;252178261</a><br><span class=""quote"">&gt;AHAHAHAHAHAHAHAHAHAHAHAHAHAHAHA</span><br>Mom let the hyaena use her computer again.",
87,/pol/,252179106,,"<a href=""#p252178907"" class=""quotelink"">&gt;&gt;252178907</a><br>Source?",
88,/pol/,252179113,,"<a href=""#p252178755"" class=""quotelink"">&gt;&gt;252178755</a><br><span class=""quote"">&gt;Homeless with a gas mask. </span><br><br>Why are you pretending your life is worth a fuck, get together with one of them psycho whores lingering at the shelter and find peace with God",
89,/pol/,252179172,,"<a href=""#p252177877"" class=""quotelink"">&gt;&gt;252177877</a><br>You&#039;d be surprised what you can do with a money printer and control of the narrative",
90,/pol/,252179118,,"<span class=""quote"">&gt;GAS THE KIKES, DEATH TO ZIONISM</span><br><span class=""quote"">&gt;EXCEPT FOR THIS ONE RABBI WHO LIVED 2000 YEARS AGO AND WAS ACTUALLY THE CREATOR OF THE UNIVERSE INCARNATE AND EVERYTHING HE SAID IS 100% TRUE, INCLUDING &quot;I HAVE ONLY COME FOR THE LOST SHEEP OF ISRAEL&quot; AND CALLING A CANAANITE WOMAN A &quot;DOG&quot; SIMPLY FOR BEING CAANANITE/NON-JEWISH</span><br><br>Based /pol/",http://i.4cdn.org/pol/1586159265312.jpg
91,/pol/,252179171,,"<a href=""#p252179118"" class=""quotelink"">&gt;&gt;252179118</a><br>Jesus ended Judaism. What have you done?",
